state_alpha,state_fips_code,year,Value,Area,log_Value,lowess_log_Value
ND,38,2009,115.0,1740000.0,4.74493212836325,4.797584719394387
ND,38,2008,124.0,2300000.0,4.820281565605037,4.778700219675792
ND,38,2007,116.0,2350000.0,4.7535901911063645,4.759726492188857
ND,38,2006,111.0,1400000.0,4.709530201312334,4.740674609474906
ND,38,2005,129.0,1200000.0,4.859812404361672,4.72155998984389
ND,38,2004,105.0,1150000.0,4.653960350157523,4.702403827353741
ND,38,2003,112.0,1170000.0,4.718498871295094,4.68323138991185
ND,38,2002,114.0,995000.0,4.736198448394496,4.664077391394929
ND,38,2001,115.0,705000.0,4.74493212836325,4.644987628383408
ND,38,2000,112.0,930000.0,4.718498871295094,4.626019654306488
ND,38,1999,117.0,655000.0,4.762173934797756,4.607241422538326
ND,38,1998,107.0,825000.0,4.672828834461906,4.588716636333285
ND,38,1997,99.0,590000.0,4.59511985013459,4.5704405315388374
ND,38,1996,91.0,600000.0,4.51085950651685,4.550931140800933
ND,38,1995,79.0,510000.0,4.3694478524670215,4.531061333631118
ND,38,1994,100.0,520000.0,4.605170185988092,4.510639861075285
ND,38,1993,45.0,365000.0,3.80666248977032,4.489595690558095
ND,38,1992,63.0,580000.0,4.143134726391533,4.4679128946932885
ND,38,1991,90.0,570000.0,4.499809670330264,4.445639442384251
ND,38,1990,80.0,460000.0,4.382026634673881,4.422884537999682
ND,38,1989,75.0,465000.0,4.31748811353631,4.399740043342324
ND,38,1988,58.0,380000.0,4.060443010546419,4.376234142584332
ND,38,1987,93.0,500000.0,4.532599493153255,4.352379427758224
ND,38,1986,93.0,530000.0,4.532599493153255,4.328108455375695
ND,38,1985,72.0,560000.0,4.276666119016055,4.303327398181447
ND,38,1984,66.0,630000.0,4.189654742026425,4.277985537543784
ND,38,1983,67.0,435000.0,4.204692619390967,4.252035674546859
ND,38,1982,68.0,520000.0,4.219507705176107,4.225439360347485
ND,38,1981,81.0,513000.0,4.394449154672439,4.19813988076509
ND,38,1980,58.0,290000.0,4.060443010546419,4.170099276865158
ND,38,1979,76.0,313000.0,4.330733340286331,4.141248383282393
ND,38,1978,79.0,300000.0,4.3694478524670215,4.111522719567466
ND,38,1977,73.0,260000.0,4.290459441148391,4.080845278637344
ND,38,1976,40.0,204000.0,3.688879454113936,4.049130861978767
ND,38,1975,51.0,140000.0,3.9318256327243257,4.016318778505541
ND,38,1974,48.0,170000.0,3.8712010109078916,3.9824617379659797
ND,38,1973,56.0,180000.0,4.02535169073515,3.947723925402841
ND,38,1972,67.0,170000.0,4.204692619390967,3.9123144350081733
ND,38,1971,58.0,185000.0,4.060443010546419,3.8728532289240287
ND,38,1970,51.0,125000.0,3.9318256327243257,3.833807222192477
ND,38,1969,57.0,130000.0,4.043051267834549,3.7950605436584257
ND,38,1968,49.0,132000.0,3.8918202981106265,3.756471925680257
ND,38,1967,42.0,133000.0,3.737669618283368,3.717928538677498
ND,38,1966,45.0,182000.0,3.80666248977032,3.6793495674579915
ND,38,1965,37.0,196000.0,3.610917912644224,3.640680181037504
ND,38,1964,30.0,190000.0,3.4011973816621555,3.601882002313918
ND,38,1963,41.0,275000.0,3.7135720667043084,3.5629320801093805
ND,38,1962,31.0,169000.0,3.4339872044851463,3.523819960221032
ND,38,1961,32.0,182000.0,3.4657359027997265,3.4845391069088216
ND,38,1960,28.0,319000.0,3.332204510175204,3.4450888922785814
ND,38,1959,26.0,280000.0,3.258096538021482,3.4054731787578656
ND,38,1958,26.0,375000.0,3.258096538021482,3.3657009371326856
ND,38,1957,28.5,511000.0,3.349904087274605,3.325786016468588
ND,38,1956,26.5,465000.0,3.277144732992177,3.285745034044634
ND,38,1955,25.0,505000.0,3.218875824868201,3.2455939453923848
ND,38,1954,24.0,430000.0,3.1780538303479458,3.205348181774205
ND,38,1953,24.5,380000.0,3.198673117550681,3.1650232565160112
ND,38,1952,24.0,315000.0,3.1780538303479458,3.124634354410256
ND,38,1951,21.5,401000.0,3.068052935133617,3.0841943679441197
ND,38,1950,22.0,425000.0,3.0910424533583165,3.043713421049347
OH,39,2019,160.0,2590000.0,5.0751738152338275,5.1645445308513525
OH,39,2018,187.0,3300000.0,5.231108616854587,5.151961100154993
OH,39,2017,177.0,3150000.0,5.17614973257383,5.139355843937813
OH,39,2016,159.0,3300000.0,5.068904202220232,5.126728881858803
OH,39,2015,153.0,3260000.0,5.030437921392434,5.114079012794171
OH,39,2014,176.0,3480000.0,5.170483995038151,5.101407254421375
OH,39,2013,174.0,3740000.0,5.159055299214528,5.0887173159298
OH,39,2012,120.0,3650000.0,4.787491742782046,5.0760114574546895
OH,39,2011,153.0,3200000.0,5.030437921392434,5.063290366889358
OH,39,2010,160.0,3270000.0,5.0751738152338275,5.050557299419704
OH,39,2009,171.0,3140000.0,5.14166355650266,5.037817447708463
OH,39,2008,131.0,3120000.0,4.875197323201151,5.025075572838957
OH,39,2007,150.0,3610000.0,5.010635294096256,5.012334903520553
OH,39,2006,159.0,2960000.0,5.068904202220232,4.999601833301561
OH,39,2005,143.0,3250000.0,4.962844630259907,4.986884312084892
OH,39,2004,158.0,3110000.0,5.062595033026967,4.974189701889409
OH,39,2003,156.0,3070000.0,5.049856007249537,4.961526137188894
OH,39,2002,89.0,2970000.0,4.48863636973214,4.948899257902683
OH,39,2001,138.0,3170000.0,4.927253685157205,4.936309910266531
OH,39,2000,147.0,3300000.0,4.990432586778736,4.923754594516234
OH,39,1999,126.0,3200000.0,4.836281906951479,4.911221689125764
OH,39,1998,141.0,3340000.0,4.948759890378168,4.898680773555038
OH,39,1997,134.0,3550000.0,4.897839799950911,4.886080831045227
OH,39,1996,111.0,2800000.0,4.709530201312334,4.87363488357443
OH,39,1995,121.0,3100000.0,4.795790545596741,4.861015312585364
OH,39,1994,139.0,3500000.0,4.934473933130692,4.848066375149485
OH,39,1993,110.0,3280000.0,4.700480365792417,4.834709687821314
OH,39,1992,143.0,3550000.0,4.962844630259907,4.820932127157205
OH,39,1991,96.0,3400000.0,4.564348191467836,4.806719906297146
OH,39,1990,121.0,3450000.0,4.795790545596741,4.792061760865446
OH,39,1989,117.0,2980000.0,4.762173934797756,4.777001514603814
OH,39,1988,85.0,3000000.0,4.442651256490317,4.761624365241817
OH,39,1987,120.0,3100000.0,4.787491742782046,4.746014684255813
OH,39,1986,128.0,3720000.0,4.852030263919617,4.73021256314293
OH,39,1985,127.0,4030000.0,4.84418708645859,4.714231120842863
OH,39,1984,118.0,3900000.0,4.770684624465665,4.698135601977074
OH,39,1983,80.0,2800000.0,4.382026634673881,4.681965349024899
OH,39,1982,114.0,4000000.0,4.736198448394496,4.665726821363424
OH,39,1981,96.0,3750000.0,4.564348191467836,4.649403271013463
OH,39,1980,113.0,3900000.0,4.727387818712341,4.632905483031956
OH,39,1979,115.0,3630000.0,4.74493212836325,4.616109449453325
OH,39,1978,105.0,3610000.0,4.653960350157523,4.59886928736269
OH,39,1977,105.0,3620000.0,4.653960350157523,4.58105598413888
OH,39,1976,103.0,3820000.0,4.634728988229637,4.562565783869522
OH,39,1975,93.0,3340000.0,4.532599493153255,4.5433501088476245
OH,39,1974,75.0,3540000.0,4.31748811353631,4.5233626113282694
OH,39,1973,80.0,3040000.0,4.382026634673881,4.502597848310556
OH,39,1972,92.0,3090000.0,4.5217885770490405,4.481094150944666
OH,39,1971,91.0,3545000.0,4.51085950651685,4.45731445450462
OH,39,1970,79.0,3040000.0,4.3694478524670215,4.433269261455007
OH,39,1969,87.0,2773000.0,4.465908118654584,4.409104079323431
OH,39,1968,86.0,2884000.0,4.4543472962535064,4.384884175193726
OH,39,1967,79.0,3240000.0,4.3694478524670215,4.360633410073793
OH,39,1966,84.0,3115000.0,4.430816798843313,4.336358541946883
OH,39,1965,74.0,3054000.0,4.30406509320417,4.312060594473019
OH,39,1964,65.0,3085000.0,4.174387269895637,4.28773704679696
OH,39,1963,78.0,2966000.0,4.356708826689592,4.263386065077186
OH,39,1962,76.0,2726000.0,4.330733340286331,4.2390078927198065
OH,39,1961,74.0,2537000.0,4.30406509320417,4.214600220418139
OH,39,1960,68.0,3383000.0,4.219507705176107,4.190157835707362
OH,39,1959,62.5,3514000.0,4.135166556742356,4.165673647867455
OH,39,1958,60.0,2998000.0,4.0943445622220995,4.141140632460835
OH,39,1957,54.0,3014000.0,3.9889840465642745,4.116553593328633
OH,39,1956,60.0,3347000.0,4.0943445622220995,4.091910022347672
OH,39,1955,59.0,3556000.0,4.07753744390572,4.067210729070345
OH,39,1954,61.0,3530000.0,4.110873864173311,4.04245711106625
OH,39,1953,55.0,3358000.0,4.007333185232471,4.017649821126916
OH,39,1952,53.0,3382000.0,3.970291913552122,3.99278774175686
OH,39,1951,48.0,3334000.0,3.8712010109078916,3.9678699022540127
OH,39,1950,52.0,3155000.0,3.951243718581428,3.942896862097586
OK,40,2019,142.0,325000.0,4.955827057601262,4.872512108208895
OK,40,2018,134.0,280000.0,4.897839799950911,4.869559894639765
OK,40,2017,126.0,305000.0,4.836281906951479,4.866569870921758
OK,40,2016,121.0,350000.0,4.795790545596741,4.8635289729150415
OK,40,2015,129.0,280000.0,4.859812404361672,4.860424217183712
OK,40,2014,147.0,290000.0,4.990432586778736,4.8572438753714104
OK,40,2013,145.0,310000.0,4.976733742420574,4.8539750350519
OK,40,2012,110.0,295000.0,4.700480365792417,4.8505995563161335
OK,40,2011,92.0,190000.0,4.5217885770490405,4.8470949227923
OK,40,2010,128.0,340000.0,4.852030263919617,4.843441875102511
OK,40,2009,105.0,320000.0,4.653960350157523,4.83962776514722
OK,40,2008,110.0,320000.0,4.700480365792417,4.835642851100879
OK,40,2007,145.0,270000.0,4.976733742420574,4.831483987634521
OK,40,2006,105.0,220000.0,4.653960350157523,4.827154816281783
OK,40,2005,115.0,250000.0,4.74493212836325,4.8226618692952625
OK,40,2004,150.0,200000.0,5.010635294096256,4.8180224176807025
OK,40,2003,125.0,190000.0,4.8283137373023015,4.813266875182665
OK,40,2002,130.0,190000.0,4.867534450455582,4.808436235191965
OK,40,2001,125.0,210000.0,4.8283137373023015,4.803590293785024
OK,40,2000,140.0,240000.0,4.941642422609304,4.798816684683434
OK,40,1999,145.0,280000.0,4.976733742420574,4.794240191145504
OK,40,1998,130.0,220000.0,4.867534450455582,4.790009999349036
OK,40,1997,138.0,170000.0,4.927253685157205,4.786215034655291
OK,40,1996,145.0,170000.0,4.976733742420574,4.77811505616174
OK,40,1995,125.0,130000.0,4.8283137373023015,4.769150782896465
OK,40,1994,107.0,165000.0,4.672828834461906,4.759280873964957
OK,40,1993,105.0,145000.0,4.653960350157523,4.74848950777385
OK,40,1992,135.0,135000.0,4.90527477843843,4.736743734025795
OK,40,1991,115.0,95000.0,4.74493212836325,4.723954148516427
OK,40,1990,114.0,88000.0,4.736198448394496,4.709913355437707
OK,40,1989,120.0,78000.0,4.787491742782046,4.694437758134144
OK,40,1988,95.0,72000.0,4.553876891600541,4.677342887876881
OK,40,1987,107.0,66000.0,4.672828834461906,4.658472095127243
OK,40,1986,118.0,45000.0,4.770684624465665,4.6375644484197185
OK,40,1985,106.0,55000.0,4.663439094112067,4.614310772558457
OK,40,1984,105.0,50000.0,4.653960350157523,4.588371954452128
OK,40,1983,112.0,37000.0,4.718498871295094,4.559483432152546
OK,40,1982,100.0,45000.0,4.605170185988092,4.527604197714645
OK,40,1981,90.0,50000.0,4.499809670330264,4.4928536897380775
OK,40,1980,70.0,75000.0,4.248495242049359,4.455476035661301
OK,40,1979,110.0,75000.0,4.700480365792417,4.41583462962492
OK,40,1978,65.0,65000.0,4.174387269895637,4.374229008691054
OK,40,1977,82.0,95000.0,4.4067192472642525,4.33085684382239
OK,40,1976,95.0,106000.0,4.553876891600541,4.285902228435477
OK,40,1975,80.0,91000.0,4.382026634673881,4.239476487457182
OK,40,1974,88.0,104000.0,4.477336814478207,4.1915513201621355
OK,40,1973,90.0,93000.0,4.499809670330264,4.142036398016923
OK,40,1972,89.0,84000.0,4.48863636973214,4.090979353445312
OK,40,1971,77.0,62000.0,4.343805421853683,4.031647221164188
OK,40,1970,78.0,62000.0,4.356708826689592,3.9727493226614388
OK,40,1969,52.0,62000.0,3.951243718581428,3.9142974544680946
OK,40,1968,62.0,61000.0,4.127134385045092,3.856088345358306
OK,40,1967,40.0,30000.0,3.688879454113936,3.7979266229968007
OK,40,1966,22.0,37000.0,3.0910424533583165,3.7396645091199443
OK,40,1965,34.0,52000.0,3.5263605246161616,3.681207125369263
OK,40,1964,28.0,70000.0,3.332204510175204,3.622499436053664
OK,40,1963,28.0,112000.0,3.332204510175204,3.5635152540144817
OK,40,1962,32.5,123000.0,3.481240089335692,3.504250463957717
OK,40,1961,35.0,154000.0,3.555348061489413,3.4447148350624053
OK,40,1960,33.5,206000.0,3.5115454388310208,3.384922109298746
OK,40,1959,32.0,206000.0,3.4657359027997265,3.3248838720459943
OK,40,1958,31.0,233000.0,3.4339872044851463,3.2646081687081576
OK,40,1957,21.5,173000.0,3.068052935133617,3.2040989460175853
OK,40,1956,17.0,273000.0,2.8332133440562166,3.143357472542104
OK,40,1955,24.0,298000.0,3.1780538303479458,3.082391256053405
OK,40,1954,12.0,202000.0,2.4849066497880004,3.021215766349339
OK,40,1953,15.0,334000.0,2.7080502011022096,2.959846378881297
OK,40,1952,13.5,622000.0,2.602689685444384,2.8983050674016804
OK,40,1951,21.5,946000.0,3.068052935133617,2.8366233269805505
OK,40,1950,23.5,1011000.0,3.157000421150113,2.7748387219057062
OR,41,2018,195.0,45000.0,5.272999558563747,5.35149044825062
OR,41,2017,212.0,44000.0,5.356586274672011,5.340439537601243
OR,41,2016,230.0,39000.0,5.4380793089231965,5.329374224594502
OR,41,2015,188.0,30000.0,5.236441962829949,5.318295711173652
OR,41,2014,190.0,39000.0,5.247024072160486,5.307202475684925
OR,41,2013,188.0,36000.0,5.236441962829949,5.2960948200208176
OR,41,2012,205.0,52000.0,5.3230099791384085,5.284975681420987
OR,41,2011,215.0,51000.0,5.3706380281276624,5.273849820817354
OR,41,2010,200.0,38000.0,5.298317366548036,5.262720710072595
OR,41,2009,215.0,32000.0,5.3706380281276624,5.251588627017491
OR,41,2008,195.0,33000.0,5.272999558563747,5.240450906577889
OR,41,2007,200.0,35000.0,5.298317366548036,5.229300529505103
OR,41,2006,180.0,29000.0,5.1929568508902095,5.218126425697982
OR,41,2005,160.0,25000.0,5.0751738152338275,5.206912670858542
OR,41,2004,170.0,28000.0,5.135798437050261,5.195640304276042
OR,41,2003,170.0,30000.0,5.135798437050261,5.184289562328671
OR,41,2002,160.0,20000.0,5.0751738152338275,5.172839282546297
OR,41,2001,140.0,18000.0,4.941642422609304,5.161266751602831
OR,41,2000,180.0,27000.0,5.1929568508902095,5.149549793462557
OR,41,1999,175.0,30000.0,5.1647859739235145,5.137667428339783
OR,41,1998,190.0,33000.0,5.247024072160486,5.125593434335213
OR,41,1997,195.0,27000.0,5.272999558563747,5.113289523455934
OR,41,1996,165.0,37000.0,5.105945473900579,5.10070026571832
OR,41,1995,160.0,21000.0,5.0751738152338275,5.083801855243212
OR,41,1994,170.0,20000.0,5.135798437050261,5.065378163040116
OR,41,1993,155.0,19000.0,5.043425116919247,5.045545294439286
OR,41,1992,150.0,15000.0,5.010635294096256,5.024478219664273
OR,41,1991,146.0,15000.0,4.9836066217083355,5.002404762057279
OR,41,1990,150.0,18000.0,5.010635294096256,4.97956375391139
OR,41,1989,160.0,22000.0,5.0751738152338275,4.956143685232221
OR,41,1988,158.0,19000.0,5.062595033026967,4.932257111073799
OR,41,1987,165.0,24000.0,5.105945473900579,4.9079348486208225
OR,41,1986,160.0,30000.0,5.0751738152338275,4.88314543576899
OR,41,1985,165.0,40000.0,5.105945473900579,4.857814185371794
OR,41,1984,159.0,42000.0,5.068904202220232,4.8319061660598015
OR,41,1983,162.0,33000.0,5.087596335232384,4.805440267891907
OR,41,1982,160.0,39000.0,5.0751738152338275,4.7784888683445175
OR,41,1981,135.0,22000.0,4.90527477843843,4.7511548132324695
OR,41,1980,110.0,13000.0,4.700480365792417,4.723543452005643
OR,41,1979,105.0,12000.0,4.653960350157523,4.695750421906807
OR,41,1978,102.0,13000.0,4.624972813284272,4.667835915642662
OR,41,1977,95.0,12000.0,4.553876891600541,4.639807658896728
OR,41,1976,95.0,10000.0,4.553876891600541,4.61165429177939
OR,41,1975,85.0,8000.0,4.442651256490317,4.58335220333676
OR,41,1974,92.0,8000.0,4.5217885770490405,4.554866201916021
OR,41,1973,90.0,7000.0,4.499809670330264,4.526248935244978
OR,41,1972,81.0,8000.0,4.394449154672439,4.497677324930792
OR,41,1971,85.0,8000.0,4.442651256490317,4.472370831146154
OR,41,1970,78.0,10000.0,4.356708826689592,4.447124413614352
OR,41,1969,84.0,9000.0,4.430816798843313,4.42181188244343
OR,41,1968,77.0,7000.0,4.343805421853683,4.396442995674779
OR,41,1967,78.0,9000.0,4.356708826689592,4.371058380466877
OR,41,1966,74.0,11000.0,4.30406509320417,4.345699701428798
OR,41,1965,69.0,13000.0,4.23410650459726,4.3204016079263
OR,41,1964,68.0,12000.0,4.219507705176107,4.295191963628498
OR,41,1963,71.0,18000.0,4.262679877041316,4.2700936134244865
OR,41,1962,73.0,20000.0,4.290459441148391,4.245124570103088
OR,41,1961,68.0,24000.0,4.219507705176107,4.220296934828418
OR,41,1960,69.0,33000.0,4.23410650459726,4.195616906275797
OR,41,1959,65.5,30000.0,4.182050142641207,4.171086708711944
OR,41,1958,71.0,25000.0,4.262679877041316,4.146704971162481
OR,41,1957,75.5,19000.0,4.324132656254979,4.122467373302542
OR,41,1956,65.0,17000.0,4.174387269895637,4.098365193571797
OR,41,1955,65.0,20000.0,4.174387269895637,4.074385481932741
OR,41,1954,60.5,13000.0,4.102643365036796,4.050512106394222
OR,41,1953,55.0,10000.0,4.007333185232471,4.026726048842643
OR,41,1952,55.0,10000.0,4.007333185232471,4.0030071798935
OR,41,1951,50.0,12000.0,3.912023005428147,3.979336735683983
OR,41,1950,44.0,10000.0,3.7841896339182615,3.955697774376509
PA,42,2019,160.0,960000.0,5.0751738152338275,5.010381236949727
PA,42,2018,140.0,950000.0,4.941642422609304,4.996697472740762
PA,42,2017,161.0,920000.0,5.081404364984463,4.983057912109892
PA,42,2016,129.0,950000.0,4.859812404361672,4.969464049045247
PA,42,2015,147.0,940000.0,4.990432586778736,4.9559157271497085
PA,42,2014,154.0,1030000.0,5.0369526024136295,4.9424148742359755
PA,42,2013,146.0,1090000.0,4.9836066217083355,4.928962590402367
PA,42,2012,131.0,1000000.0,4.875197323201151,4.915556686046093
PA,42,2011,111.0,960000.0,4.709530201312334,4.902192682345117
PA,42,2010,128.0,910000.0,4.852030263919617,4.888867196812345
PA,42,2009,142.0,920000.0,4.955827057601262,4.875580844413024
PA,42,2008,133.0,880000.0,4.890349128221754,4.862335943931587
PA,42,2007,124.0,980000.0,4.820281565605037,4.849133072140779
PA,42,2006,122.0,960000.0,4.804021044733257,4.835971553045273
PA,42,2005,122.0,960000.0,4.804021044733257,4.822851260840662
PA,42,2004,140.0,980000.0,4.941642422609304,4.809773260470489
PA,42,2003,115.0,890000.0,4.74493212836325,4.796738532283741
PA,42,2002,68.0,840000.0,4.219507705176107,4.783743767589953
PA,42,2001,98.0,960000.0,4.584967478670572,4.770784551091453
PA,42,2000,127.0,1080000.0,4.84418708645859,4.75785757259769
PA,42,1999,70.0,880000.0,4.248495242049359,4.744970777089256
PA,42,1998,111.0,1050000.0,4.709530201312334,4.732151034788388
PA,42,1997,98.0,1010000.0,4.584967478670572,4.7194705111459605
PA,42,1996,119.0,1070000.0,4.7791234931115305,4.707589945938726
PA,42,1995,96.0,980000.0,4.564348191467836,4.695722087521752
PA,42,1994,120.0,1030000.0,4.787491742782046,4.683808161812017
PA,42,1993,96.0,970000.0,4.564348191467836,4.671771472822133
PA,42,1992,120.0,990000.0,4.787491742782046,4.659581223871284
PA,42,1991,75.0,860000.0,4.31748811353631,4.647246700023491
PA,42,1990,113.0,970000.0,4.727387818712341,4.634784205495166
PA,42,1989,103.0,960000.0,4.634728988229637,4.622221675205467
PA,42,1988,65.0,910000.0,4.174387269895637,4.6096423580266315
PA,42,1987,93.0,1090000.0,4.532599493153255,4.597094139386034
PA,42,1986,103.0,1240000.0,4.634728988229637,4.584525380908159
PA,42,1985,110.0,1380000.0,4.700480365792417,4.571811983412113
PA,42,1984,110.0,1350000.0,4.700480365792417,4.558811459438695
PA,42,1983,69.0,1050000.0,4.23410650459726,4.54540008230771
PA,42,1982,97.0,1300000.0,4.574710978503383,4.531508535865764
PA,42,1981,96.0,1400000.0,4.564348191467836,4.517103897798743
PA,42,1980,75.0,1280000.0,4.31748811353631,4.502160562423434
PA,42,1979,95.0,1280000.0,4.553876891600541,4.486711092772971
PA,42,1978,95.0,1220000.0,4.553876891600541,4.47074416129002
PA,42,1977,92.0,1210000.0,4.5217885770490405,4.454234128385407
PA,42,1976,90.0,1180000.0,4.499809670330264,4.437074391135457
PA,42,1975,82.0,1080000.0,4.4067192472642525,4.419160214605479
PA,42,1974,81.0,1100000.0,4.394449154672439,4.40043947068364
PA,42,1973,78.0,1040000.0,4.356708826689592,4.380912858568722
PA,42,1972,72.0,900000.0,4.276666119016055,4.3605923158282245
PA,42,1971,75.0,1036000.0,4.31748811353631,4.337557949676169
PA,42,1970,89.0,914000.0,4.48863636973214,4.3141632344106355
PA,42,1969,88.0,868000.0,4.477336814478207,4.290671925375898
